FIPS,med_inc,Type,shops_per_1000
25021419800,93284,Starbucks,0
25021420100,63119,Dunkin Donuts,0.249781441238916
25021420100,63119,Starbucks,0
25021420201,50231,Dunkin Donuts,0
25021420201,50231,Starbucks,0
25021420202,70431,Dunkin Donuts,0
25021420202,70431,Starbucks,0
25021420301,57151,Dunkin Donuts,0.152439024390244
25021420301,57151,Starbucks,0
25021420302,62976,Dunkin Donuts,0
25021420302,62976,Starbucks,0
25021421100,53359,Dunkin Donuts,0
25021421100,53359,Starbucks,0
25021421200,79041,Dunkin Donuts,0.358937544867193
25021421200,79041,Starbucks,0
25021422100,87475,Dunkin Donuts,0
25021422100,87475,Starbucks,0
25021422200,69498,Dunkin Donuts,0
25021422200,69498,Starbucks,0.141222991102952
25021422301,95365,Dunkin Donuts,0
25021422301,95365,Starbucks,0
25021422302,69624,Dunkin Donuts,0
25021422302,69624,Starbucks,0
25021422400,64167,Dunkin Donuts,0.39714058776807
25021422400,64167,Starbucks,0
25021422501,62234,Dunkin Donuts,0
25021422501,62234,Starbucks,0
25021422502,49068,Dunkin Donuts,0
25021422502,49068,Starbucks,0
25021422600,76875,Dunkin Donuts,0.143698807299899
25021422600,76875,Starbucks,0
25021422700,67796,Dunkin Donuts,0.282805429864253
25021422700,67796,Starbucks,0
25021422800,66943,Dunkin Donuts,0.254129606099111
25021422800,66943,Starbucks,0
25021423100,117679,Dunkin Donuts,0.246913580246914
25021423100,117679,Starbucks,0.123456790123457
25021440100,78516,Dunkin Donuts,0.349609602610418
25021440100,78516,Starbucks,0.116536534203473
25021441202,121250,Dunkin Donuts,0.347342827370615
25021441202,121250,Starbucks,0
25021441203,87563,Dunkin Donuts,0
25021441203,87563,Starbucks,0
25021441204,87037,Dunkin Donuts,0.223763705526964
25021441204,87037,Starbucks,0
25021442101,90606,Dunkin Donuts,0
25021442101,90606,Starbucks,0.173280194073817
25021442102,109815,Dunkin Donuts,0.141462724572075
25021442102,109815,Starbucks,0.141462724572075
25021442103,125737,Dunkin Donuts,0
25021442103,125737,Starbucks,0
25021442201,124896,Dunkin Donuts,0
25021442201,124896,Starbucks,0
25021442202,80214,Dunkin Donuts,0.239377618192699
25021442202,80214,Starbucks,0
25021443101,86576,Dunkin Donuts,0.129332643559234
25021443101,86576,Starbucks,0
25021443102,88198,Dunkin Donuts,0.226449275362319
25021443102,88198,Starbucks,0
25021456101,106786,Dunkin Donuts,0
25021456101,106786,Starbucks,0
25021456102,63487,Dunkin Donuts,0
25021456102,63487,Starbucks,0
25021456200,84408,Dunkin Donuts,0.906618313689937
25021456200,84408,Starbucks,0.302206104563312
25021456301,41971,Dunkin Donuts,0
25021456301,41971,Starbucks,0
25021456302,51092,Dunkin Donuts,0.193610842207164
25021456302,51092,Starbucks,0
25021456401,84444,Dunkin Donuts,0.357015351660121
25021456401,84444,Starbucks,0
25021456402,102375,Dunkin Donuts,0
25021456402,102375,Starbucks,0
25021457100,78750,Dunkin Donuts,0.678579506898892
25021457100,78750,Starbucks,0
25021457200,125034,Dunkin Donuts,0.174246384387524
25021457200,125034,Starbucks,0
25023500101,84135,Dunkin Donuts,0
25023500101,84135,Starbucks,0
25023500103,70463,Dunkin Donuts,0
25023500103,70463,Starbucks,0
25023500104,73678,Dunkin Donuts,0.481463649494463
25023500104,73678,Starbucks,0
25023501101,88148,Dunkin Donuts,0
25023501101,88148,Starbucks,0
25023501102,102102,Dunkin Donuts,0.119033448399
25023501102,102102,Starbucks,0.119033448399
25023501201,124444,Dunkin Donuts,0
25023501201,124444,Starbucks,0
25023501202,93050,Dunkin Donuts,0.139392249790912
25023501202,93050,Starbucks,0.139392249790912
25023502101,67012,Dunkin Donuts,0.163238654913484
25023502101,67012,Starbucks,0
25023502102,67831,Dunkin Donuts,0.177462289263531
25023502102,67831,Starbucks,0
25023502200,64973,Dunkin Donuts,0.341588385994876
25023502200,64973,Starbucks,0
25023503101,110121,Dunkin Donuts,0.5424464334147
25023503101,110121,Starbucks,0.27122321670735
25023503102,90073,Dunkin Donuts,0.148235991698784
25023503102,90073,Starbucks,0
25023504101,101776,Dunkin Donuts,0.181028240405503
25023504101,101776,Starbucks,0
25023504102,121000,Dunkin Donuts,0.195045835771406
25023504102,121000,Starbucks,0
25023505101,104123,Dunkin Donuts,0
25023505101,104123,Starbucks,0
25023505102,121719,Dunkin Donuts,0
25023505102,121719,Starbucks,0
25023505200,89688,Dunkin Donuts,0.296428042092782
25023505200,89688,Starbucks,0
25023506101,107275,Dunkin Donuts,0
25023506101,107275,Starbucks,0
25023506102,82326,Dunkin Donuts,0.166917042230012
25023506102,82326,Starbucks,0.166917042230012
25023506202,94792,Dunkin Donuts,0
25023506202,94792,Starbucks,0
25023506203,77115,Dunkin Donuts,0.404776361060514
25023506203,77115,Starbucks,0
25023506204,68772,Dunkin Donuts,0
25023506204,68772,Starbucks,0
25023507101,110197,Dunkin Donuts,0
25023507101,110197,Starbucks,0
25023507103,134318,Dunkin Donuts,0.225733634311512
25023507103,134318,Starbucks,0
25023507104,120750,Dunkin Donuts,0
25023507104,120750,Starbucks,0
25023508101,96000,Dunkin Donuts,0.296164667555161
25023508101,96000,Starbucks,0
25023508102,80060,Dunkin Donuts,0
25023508102,80060,Starbucks,0
25023508200,92159,Dunkin Donuts,0.163105529277443
25023508200,92159,Starbucks,0
25023509101,97803,Dunkin Donuts,0.303306035790112
25023509101,97803,Starbucks,0
25023509102,80644,Dunkin Donuts,0.479846449136276
25023509102,80644,Starbucks,0
25023510100,72170,Dunkin Donuts,0
25023510100,72170,Starbucks,0
25023510200,61376,Dunkin Donuts,0.142348754448399
25023510200,61376,Starbucks,0
25023510300,38989,Dunkin Donuts,0.24931438544004
25023510300,38989,Starbucks,0
25023510400,32308,Dunkin Donuts,0
25023510400,32308,Starbucks,0
25023510501,57028,Dunkin Donuts,0.323624595469256
25023510501,57028,Starbucks,0
25023510502,37183,Dunkin Donuts,0
25023510502,37183,Starbucks,0
25023510503,45693,Dunkin Donuts,0.240731824747232
25023510503,45693,Starbucks,0
25023510600,81964,Dunkin Donuts,0
25023510600,81964,Starbucks,0
25023510700,58958,Dunkin Donuts,0.548747027620267
25023510700,58958,Starbucks,0
25023510800,31205,Dunkin Donuts,0
25023510800,31205,Starbucks,0
25023510900,12490,Dunkin Donuts,0.872219799389446
25023510900,12490,Starbucks,0
25023511e3,50588,Dunkin Donuts,0
25023511e3,50588,Starbucks,0
25023511100,69100,Dunkin Donuts,0
25023511100,69100,Starbucks,0
25023511200,39162,Dunkin Donuts,0
25023511200,39162,Starbucks,0
25023511301,51219,Dunkin Donuts,0
25023511301,51219,Starbucks,0
25023511302,69565,Dunkin Donuts,0
25023511302,69565,Starbucks,0
25023511400,41776,Dunkin Donuts,0.246184145741014
25023511400,41776,Starbucks,0
25023511500,43672,Dunkin Donuts,0
25023511500,43672,Starbucks,0
25023511600,36062,Dunkin Donuts,0
25023511600,36062,Starbucks,0
25023511701,74396,Dunkin Donuts,0.223463687150838
25023511701,74396,Starbucks,0
25023511702,68438,Dunkin Donuts,0.650406504065041
25023511702,68438,Starbucks,0.32520325203252
25023520100,86250,Dunkin Donuts,0.152881822351322
25023520100,86250,Starbucks,0.152881822351322
25023520201,63003,Dunkin Donuts,0.26567481402763
25023520201,63003,Starbucks,0
25023520202,91019,Dunkin Donuts,0.173130193905817
25023520202,91019,Starbucks,0
25023521101,84881,Dunkin Donuts,0.228414801279123
25023521101,84881,Starbucks,0
25023521102,74423,Dunkin Donuts,0.294985250737463
25023521102,74423,Starbucks,0
25023521201,57037,Dunkin Donuts,0.3385240352065
25023521201,57037,Starbucks,0
25023521202,84436,Dunkin Donuts,0
25023521202,84436,Starbucks,0
25023522101,93848,Dunkin Donuts,0.210970464135021
25023522101,93848,Starbucks,0
25023522102,93281,Dunkin Donuts,0.358680057388809
25023522102,93281,Starbucks,0
25023523100,76771,Dunkin Donuts,0
25023523100,76771,Starbucks,0
25023523201,98333,Dunkin Donuts,0.334560053529609
25023523201,98333,Starbucks,0
25023523202,90518,Dunkin Donuts,0.12809017548354
25023523202,90518,Starbucks,0
25023524101,102583,Dunkin Donuts,0.662910175671197
25023524101,102583,Starbucks,0
25023524102,71844,Dunkin Donuts,0.252270433905146
25023524102,71844,Starbucks,0
25023525101,75461,Dunkin Donuts,0.606520090978014
25023525101,75461,Starbucks,0
25023525104,103265,Dunkin Donuts,0.162100826714216
25023525104,103265,Starbucks,0
25023525203,70508,Dunkin Donuts,0
25023525203,70508,Starbucks,0
25023525204,120612,Dunkin Donuts,0
25023525204,120612,Starbucks,0
25023525300,NA,Dunkin Donuts,0
25023525300,NA,Starbucks,0
25023526100,69917,Dunkin Donuts,0.131078778345786
25023526100,69917,Starbucks,0
25023530100,54669,Dunkin Donuts,0.786369593709043
25023530100,54669,Starbucks,0.524246395806029
25023530200,49856,Dunkin Donuts,0.266880170803309
25023530200,49856,Starbucks,0
25023530300,51065,Dunkin Donuts,0.508517670989067
25023530300,51065,Starbucks,0
25023530400,90296,Dunkin Donuts,0
25023530400,90296,Starbucks,0
25023530500,53891,Dunkin Donuts,0.361729064930367
25023530500,53891,Starbucks,0
25023530600,80208,Dunkin Donuts,0.153350713080816
25023530600,80208,Starbucks,0.153350713080816
25023530700,89656,Dunkin Donuts,0
25023530700,89656,Starbucks,0
25023530801,86250,Dunkin Donuts,0
25023530801,86250,Starbucks,0
25023530802,85921,Dunkin Donuts,0
25023530802,85921,Starbucks,0
25023530901,91613,Dunkin Donuts,0
25023530901,91613,Starbucks,0
25023530902,101974,Dunkin Donuts,0.218102508178844
25023530902,101974,Starbucks,0
25023540101,65727,Dunkin Donuts,0
25023540101,65727,Starbucks,0
25023540102,94205,Dunkin Donuts,0
25023540102,94205,Starbucks,0
25023540103,109063,Dunkin Donuts,0.237586124970302
25023540103,109063,Starbucks,0
25023541100,94688,Dunkin Donuts,0
25023541100,94688,Starbucks,0
25023542101,100159,Dunkin Donuts,0.132819763580821
25023542101,100159,Starbucks,0
25023542102,76324,Dunkin Donuts,0
25023542102,76324,Starbucks,0
25023542200,76648,Dunkin Donuts,0.162680982593135
25023542200,76648,Starbucks,0
25023542300,60076,Dunkin Donuts,0.269106566200215
25023542300,60076,Starbucks,0
25023543100,94505,Dunkin Donuts,0
25023543100,94505,Starbucks,0
25023544100,90288,Dunkin Donuts,0.177841010136938
25023544100,90288,Starbucks,0
25023544200,64339,Dunkin Donuts,0
25023544200,64339,Starbucks,0
25023545100,71205,Dunkin Donuts,0.41539739684298
25023545100,71205,Starbucks,0.13846579894766
25023545200,59375,Dunkin Donuts,0.351246926589392
25023545200,59375,Starbucks,0
25023545300,55383,Dunkin Donuts,0
25023545300,55383,Starbucks,0
25023545400,60000,Dunkin Donuts,0.182381907714755
25023545400,60000,Starbucks,0
25023560100,78216,Dunkin Donuts,0.162919517758227
25023560100,78216,Starbucks,0
25023561100,76607,Dunkin Donuts,0.202634245187437
25023561100,76607,Starbucks,0
25023561200,42981,Dunkin Donuts,0.734214390602056
25023561200,42981,Starbucks,0
25025000100,53015,Dunkin Donuts,0.306372549019608
25025000100,53015,Starbucks,0.306372549019608
25025000201,65446,Dunkin Donuts,0
25025000201,65446,Starbucks,0
25025000202,52083,Dunkin Donuts,0
25025000202,52083,Starbucks,0
25025000301,78250,Dunkin Donuts,0
25025000301,78250,Starbucks,0
25025000302,70362,Dunkin Donuts,0.374111485222596
25025000302,70362,Starbucks,0
25025000401,37819,Dunkin Donuts,0
25025000401,37819,Starbucks,0
25025000402,54186,Dunkin Donuts,0
25025000402,54186,Starbucks,0
25025000502,36667,Dunkin Donuts,0.17905102954342
25025000502,36667,Starbucks,0.17905102954342
25025000503,44167,Dunkin Donuts,0
25025000503,44167,Starbucks,0
25025000504,35962,Dunkin Donuts,0
25025000504,35962,Starbucks,0
25025000601,53796,Dunkin Donuts,0.629128656810318
25025000601,53796,Starbucks,0
25025000602,26165,Dunkin Donuts,0
25025000602,26165,Starbucks,0
25025000701,40565,Dunkin Donuts,0
25025000701,40565,Starbucks,0
25025000703,21219,Dunkin Donuts,0
25025000703,21219,Starbucks,0
25025000704,49417,Dunkin Donuts,0
25025000704,49417,Starbucks,0
25025000802,31198,Dunkin Donuts,0.138274336283186
25025000802,31198,Starbucks,0
25025000803,31683,Dunkin Donuts,0
25025000803,31683,Starbucks,0
25025010103,28690,Dunkin Donuts,0
25025010103,28690,Starbucks,0.269978401727862
25025010104,47204,Dunkin Donuts,0
25025010104,47204,Starbucks,0
25025010203,32228,Dunkin Donuts,0
25025010203,32228,Starbucks,0
25025010204,29821,Dunkin Donuts,0
25025010204,29821,Starbucks,0
25025010300,33359,Dunkin Donuts,0.192233756247597
25025010300,33359,Starbucks,0.576701268742791
25025010403,17009,Dunkin Donuts,0
25025010403,17009,Starbucks,0
25025010404,20172,Dunkin Donuts,0
25025010404,20172,Starbucks,0
25025010405,13488,Dunkin Donuts,0.171998624011008
25025010405,13488,Starbucks,0.171998624011008
25025010408,65000,Dunkin Donuts,0
25025010408,65000,Starbucks,0
25025010500,40771,Dunkin Donuts,0
25025010500,40771,Starbucks,0
25025010600,85726,Dunkin Donuts,0
25025010600,85726,Starbucks,0
25025010701,99307,Dunkin Donuts,0
25025010701,99307,Starbucks,0
25025010702,111923,Dunkin Donuts,0
25025010702,111923,Starbucks,0.82203041512536
25025010801,125417,Dunkin Donuts,0
25025010801,125417,Starbucks,0
25025010802,102773,Dunkin Donuts,0
25025010802,102773,Starbucks,0
25025020101,99456,Dunkin Donuts,0
25025020101,99456,Starbucks,0.727978645959719
25025020200,75197,Dunkin Donuts,0
25025020200,75197,Starbucks,0.255885363357216
25025020301,106630,Dunkin Donuts,0
25025020301,106630,Starbucks,0
25025020302,81680,Dunkin Donuts,0.936329588014981
25025020302,81680,Starbucks,0
25025020303,85119,Dunkin Donuts,0.286779466590192
25025020303,85119,Starbucks,0
25025030100,68350,Dunkin Donuts,0
25025030100,68350,Starbucks,0
25025030200,72554,Dunkin Donuts,0
25025030200,72554,Starbucks,0
25025030300,100278,Dunkin Donuts,1.284168042561
25025030300,100278,Starbucks,1.65107319757843
25025030400,67367,Dunkin Donuts,0
25025030400,67367,Starbucks,0
25025030500,103250,Dunkin Donuts,0
25025030500,103250,Starbucks,0
25025040100,124622,Dunkin Donuts,0
25025040100,124622,Starbucks,0
25025040200,47527,Dunkin Donuts,0
25025040200,47527,Starbucks,0
25025040300,116830,Dunkin Donuts,0
25025040300,116830,Starbucks,0
25025040401,57569,Dunkin Donuts,0.398089171974522
25025040401,57569,Starbucks,0.398089171974522
25025040600,136875,Dunkin Donuts,0.348432055749129
25025040600,136875,Starbucks,0
25025040801,54159,Dunkin Donuts,0.239808153477218
25025040801,54159,Starbucks,0
25025050101,42763,Dunkin Donuts,0
25025050101,42763,Starbucks,0
25025050200,52448,Dunkin Donuts,0.182748538011696
25025050200,52448,Starbucks,0
25025050300,15054,Dunkin Donuts,0
25025050300,15054,Starbucks,0
25025050400,53065,Dunkin Donuts,0.399201596806387
25025050400,53065,Starbucks,0
25025050500,47869,Dunkin Donuts,0
25025050500,47869,Starbucks,0
25025050600,46429,Dunkin Donuts,0
25025050600,46429,Starbucks,0
25025050700,55125,Dunkin Donuts,0
25025050700,55125,Starbucks,0
25025050901,62570,Dunkin Donuts,0
25025050901,62570,Starbucks,0
25025051e3,52170,Dunkin Donuts,0
25025051e3,52170,Starbucks,0.214822771213749
25025051101,47813,Dunkin Donuts,0.156592546194801
25025051101,47813,Starbucks,0
25025051200,61016,Dunkin Donuts,0
25025051200,61016,Starbucks,0
25025060101,94526,Dunkin Donuts,0
25025060101,94526,Starbucks,0
25025060200,97305,Dunkin Donuts,0
25025060200,97305,Starbucks,0
25025060301,83015,Dunkin Donuts,0
25025060301,83015,Starbucks,0
25025060400,95085,Dunkin Donuts,0
25025060400,95085,Starbucks,0
25025060501,99563,Dunkin Donuts,0.262743037309511
25025060501,99563,Starbucks,0
25025060600,110109,Dunkin Donuts,1.18203309692671
25025060600,110109,Starbucks,0.788022064617809
25025060700,16964,Dunkin Donuts,0
25025060700,16964,Starbucks,0
25025060800,90761,Dunkin Donuts,0
25025060800,90761,Starbucks,0
25025061e3,27292,Dunkin Donuts,0
25025061e3,27292,Starbucks,0
25025061101,16710,Dunkin Donuts,0
25025061101,16710,Starbucks,0
25025061200,82244,Dunkin Donuts,0.578536303153023
25025061200,82244,Starbucks,0
25025070101,90268,Dunkin Donuts,1.6366612111293
25025070101,90268,Starbucks,1.6366612111293
25025070200,19532,Dunkin Donuts,0.549450549450549
25025070200,19532,Starbucks,0.183150183150183
25025070300,122540,Dunkin Donuts,0
25025070300,122540,Starbucks,0
25025070402,13693,Dunkin Donuts,0
25025070402,13693,Starbucks,0
25025070500,97500,Dunkin Donuts,0
25025070500,97500,Starbucks,0
25025070600,105391,Dunkin Donuts,0
25025070600,105391,Starbucks,0
25025070700,76765,Dunkin Donuts,0
25025070700,76765,Starbucks,0
25025070800,96155,Dunkin Donuts,0
25025070800,96155,Starbucks,0
25025070900,71000,Dunkin Donuts,0.31201248049922
25025070900,71000,Starbucks,0
25025071101,42551,Dunkin Donuts,0.497017892644135
25025071101,42551,Starbucks,0.248508946322068
25025071201,44239,Dunkin Donuts,0
25025071201,44239,Starbucks,0
25025080100,27318,Dunkin Donuts,0.349162011173184
25025080100,27318,Starbucks,0
25025080300,22332,Dunkin Donuts,0
25025080300,22332,Starbucks,0
25025080401,19034,Dunkin Donuts,0
25025080401,19034,Starbucks,0
25025080500,19311,Dunkin Donuts,0
25025080500,19311,Starbucks,0
25025080601,16832,Dunkin Donuts,0.483325277912035
25025080601,16832,Starbucks,0.241662638956017
25025080801,24903,Dunkin Donuts,0.500250125062531
25025080801,24903,Starbucks,0
25025080900,51583,Dunkin Donuts,0.266666666666667
25025080900,51583,Starbucks,0
25025081001,22170,Dunkin Donuts,0.213492741246798
25025081001,22170,Starbucks,0.213492741246798
25025081100,53497,Dunkin Donuts,0
25025081100,53497,Starbucks,0
25025081200,20741,Dunkin Donuts,0.283446712018141
25025081200,20741,Starbucks,0
25025081300,21634,Dunkin Donuts,0.179597701149425
25025081300,21634,Starbucks,0
25025081400,43688,Dunkin Donuts,0
25025081400,43688,Starbucks,0
25025081500,32524,Dunkin Donuts,0
25025081500,32524,Starbucks,0
25025081700,27787,Dunkin Donuts,0
25025081700,27787,Starbucks,0
25025081800,25852,Dunkin Donuts,0
25025081800,25852,Starbucks,0
25025081900,30985,Dunkin Donuts,0
25025081900,30985,Starbucks,0
25025082e3,26276,Dunkin Donuts,0
25025082e3,26276,Starbucks,0
25025082100,16599,Dunkin Donuts,0
25025082100,16599,Starbucks,0
25025090100,31778,Dunkin Donuts,0
25025090100,31778,Starbucks,0
25025090200,23067,Dunkin Donuts,0.395882818685669
25025090200,23067,Starbucks,0
25025090300,24271,Dunkin Donuts,0
25025090300,24271,Starbucks,0
25025090400,35125,Dunkin Donuts,0
25025090400,35125,Starbucks,0
25025090600,40250,Dunkin Donuts,0
25025090600,40250,Starbucks,0
25025090700,51667,Dunkin Donuts,0.659775676270068
25025090700,51667,Starbucks,0.219925225423356
25025090901,24726,Dunkin Donuts,0
25025090901,24726,Starbucks,0
25025091001,66250,Dunkin Donuts,0.319081046585833
25025091001,66250,Starbucks,0
25025091100,61506,Dunkin Donuts,0
25025091100,61506,Starbucks,0
25025091200,70798,Dunkin Donuts,0
25025091200,70798,Starbucks,0
25025091300,34922,Dunkin Donuts,0
25025091300,34922,Starbucks,0
25025091400,33242,Dunkin Donuts,0
25025091400,33242,Starbucks,0
25025091500,44536,Dunkin Donuts,0
25025091500,44536,Starbucks,0
25025091600,38342,Dunkin Donuts,0
25025091600,38342,Starbucks,0
25025091700,47571,Dunkin Donuts,0
25025091700,47571,Starbucks,0
25025091800,40000,Dunkin Donuts,0
25025091800,40000,Starbucks,0
25025091900,39464,Dunkin Donuts,0
25025091900,39464,Starbucks,0
25025092e3,44028,Dunkin Donuts,0
25025092e3,44028,Starbucks,0
25025092101,50690,Dunkin Donuts,0.148500148500149
25025092101,50690,Starbucks,0
25025092200,66198,Dunkin Donuts,0
25025092200,66198,Starbucks,0
25025092300,36917,Dunkin Donuts,0
25025092300,36917,Starbucks,0
25025092400,30360,Dunkin Donuts,0
25025092400,30360,Starbucks,0
25025100100,28671,Dunkin Donuts,0
25025100100,28671,Starbucks,0
25025100200,36762,Dunkin Donuts,0
25025100200,36762,Starbucks,0
25025100300,48320,Dunkin Donuts,0
25025100300,48320,Starbucks,0
25025100400,52485,Dunkin Donuts,0.208203206329377
25025100400,52485,Starbucks,0
25025100500,49510,Dunkin Donuts,0
25025100500,49510,Starbucks,0
25025100601,58426,Dunkin Donuts,0
25025100601,58426,Starbucks,0
25025100603,76553,Dunkin Donuts,0.978952520802741
25025100603,76553,Starbucks,0
25025100700,71367,Dunkin Donuts,0.223763705526964
25025100700,71367,Starbucks,0
25025100800,65762,Dunkin Donuts,0.313479623824451
25025100800,65762,Starbucks,0
25025100900,53517,Dunkin Donuts,0
25025100900,53517,Starbucks,0
25025101001,46733,Dunkin Donuts,0
25025101001,46733,Starbucks,0
25025101002,27715,Dunkin Donuts,0.208289939595918
25025101002,27715,Starbucks,0
25025101101,59277,Dunkin Donuts,0
25025101101,59277,Starbucks,0
25025101102,36000,Dunkin Donuts,0
25025101102,36000,Starbucks,0
25025110103,68429,Dunkin Donuts,0.160590974787217
25025110103,68429,Starbucks,0
25025110201,46341,Dunkin Donuts,0
25025110201,46341,Starbucks,0
25025110301,74469,Dunkin Donuts,0.394944707740916
25025110301,74469,Starbucks,0
25025110401,60095,Dunkin Donuts,0
25025110401,60095,Starbucks,0
25025110403,67031,Dunkin Donuts,0
25025110403,67031,Starbucks,0
25025110501,84020,Dunkin Donuts,0
25025110501,84020,Starbucks,0
25025110502,77083,Dunkin Donuts,0
25025110502,77083,Starbucks,0
25025110601,95556,Dunkin Donuts,0
25025110601,95556,Starbucks,0
25025110607,81076,Dunkin Donuts,0.189071658158442
25025110607,81076,Starbucks,0
25025120103,129875,Dunkin Donuts,0.668449197860963
25025120103,129875,Starbucks,0.668449197860963
25025120104,71477,Dunkin Donuts,0
25025120104,71477,Starbucks,0
25025120105,155417,Dunkin Donuts,0
25025120105,155417,Starbucks,0
25025120201,54513,Dunkin Donuts,0
25025120201,54513,Starbucks,0
25025120301,76375,Dunkin Donuts,0
25025120301,76375,Starbucks,0
25025120400,80513,Dunkin Donuts,0.156543519098309
25025120400,80513,Starbucks,0
25025120500,65712,Dunkin Donuts,0
25025120500,65712,Starbucks,0
25025120600,100599,Dunkin Donuts,0
25025120600,100599,Starbucks,0
25025120700,82321,Dunkin Donuts,0
25025120700,82321,Starbucks,0
25025130100,80923,Dunkin Donuts,0
25025130100,80923,Starbucks,0
25025130200,103476,Dunkin Donuts,0.198059021588433
25025130200,103476,Starbucks,0.198059021588433
25025130300,112262,Dunkin Donuts,0
25025130300,112262,Starbucks,0
25025130402,71875,Dunkin Donuts,0.587084148727984
25025130402,71875,Starbucks,0
25025130404,72564,Dunkin Donuts,0.30229746070133
25025130404,72564,Starbucks,0
25025130406,40968,Dunkin Donuts,0
25025130406,40968,Starbucks,0
25025140102,63607,Dunkin Donuts,0
25025140102,63607,Starbucks,0
25025140105,65375,Dunkin Donuts,0.24443901246639
25025140105,65375,Starbucks,0
25025140106,30625,Dunkin Donuts,0.547645125958379
25025140106,30625,Starbucks,0
25025140107,63621,Dunkin Donuts,0
25025140107,63621,Starbucks,0
25025140201,76976,Dunkin Donuts,0.413223140495868
25025140201,76976,Starbucks,0
25025140202,71570,Dunkin Donuts,0
25025140202,71570,Starbucks,0
25025140300,50703,Dunkin Donuts,0.157654106889484
25025140300,50703,Starbucks,0
25025140400,58690,Dunkin Donuts,0
25025140400,58690,Starbucks,0
25025160101,53485,Dunkin Donuts,0
25025160101,53485,Starbucks,0
25025160200,52268,Dunkin Donuts,0
25025160200,52268,Starbucks,0
25025160300,61124,Dunkin Donuts,0
25025160300,61124,Starbucks,0
25025160400,38429,Dunkin Donuts,1.7618040873854801
25025160400,38429,Starbucks,0.352360817477097
25025160501,35308,Dunkin Donuts,0
25025160501,35308,Starbucks,0
25025160502,57344,Dunkin Donuts,0.43878894251864897
25025160502,57344,Starbucks,0
25025160601,48324,Dunkin Donuts,0
25025160601,48324,Starbucks,0
25025160602,50829,Dunkin Donuts,0.223164472216023
25025160602,50829,Starbucks,0
25025170100,51075,Dunkin Donuts,0
25025170100,51075,Starbucks,0
25025170200,48892,Dunkin Donuts,0
25025170200,48892,Starbucks,0
25025170300,58945,Dunkin Donuts,0.329815303430079
25025170300,58945,Starbucks,0
25025170400,47642,Dunkin Donuts,0.363834818992178
25025170400,47642,Starbucks,0
25025170501,47604,Dunkin Donuts,0.280112044817927
25025170501,47604,Starbucks,0
25025170502,55217,Dunkin Donuts,0.326690623979092
25025170502,55217,Starbucks,0
25025170601,56136,Dunkin Donuts,0.344530577088717
25025170601,56136,Starbucks,0
25025170701,41023,Dunkin Donuts,0.472813238770686
25025170701,41023,Starbucks,0
25025170702,42500,Dunkin Donuts,0.312695434646654
25025170702,42500,Starbucks,0
25025170800,50139,Dunkin Donuts,0
25025170800,50139,Starbucks,0
25025180101,58620,Dunkin Donuts,0.205803663305207
25025180101,58620,Starbucks,0
25025180200,60081,Dunkin Donuts,0.253292806484296
25025180200,60081,Starbucks,0
25025180301,91625,Dunkin Donuts,0
25025180301,91625,Starbucks,0
25025180400,82361,Dunkin Donuts,0
25025180400,82361,Starbucks,0
25025180500,60645,Dunkin Donuts,0
25025180500,60645,Starbucks,0
